Orientation of counted reads relative to the strand location of the annotation	Sequence name	Source	Feature	Start	End	Score	Strand	Frame	Attributes	InSPI2_R1	InSPI2_R2	LSP_R1	LSP_R2
sense	NC_016810.1	tRNAscan-SE	tRNA	818475	818550	.	+	.	ID=rna-SL1344_RS03815;Parent=gene-SL1344_RS03815;anticodon=(pos:818508..818510);gbkey=tRNA;inference=COORDINATES: profile:tRNAscan-SE:2.0.12;locus_tag=SL1344_RS03815;product=tRNA-Lys	319.4445921053584	103.04868543228389	826.1487892734941	4.063619881811315
sense	NC_016810.1	tRNAscan-SE	exon	818475	818550	.	+	.	ID=exon-SL1344_RS03815-1;Parent=rna-SL1344_RS03815;anticodon=(pos:818508..818510);gbkey=tRNA;inference=COORDINATES: profile:tRNAscan-SE:2.0.12;locus_tag=SL1344_RS03815;product=tRNA-Lys	319.4445921053584	103.04868543228389	826.1487892734941	4.063619881811315
sense	NC_016810.1	RefSeq	gene	818600	818675	.	+	.	ID=gene-SL1344_RS03820;Name=SL1344_RS03820;gbkey=Gene;gene_biotype=tRNA;locus_tag=SL1344_RS03820;old_locus_tag=SL1344_tRNA0017	578.0014943711416	101.85044490400152	1199.1856226521106	7.111334793169804
sense	NC_016810.1	tRNAscan-SE	tRNA	818600	818675	.	+	.	ID=rna-SL1344_RS03820;Parent=gene-SL1344_RS03820;anticodon=(pos:818633..818635);gbkey=tRNA;inference=COORDINATES: profile:tRNAscan-SE:2.0.12;locus_tag=SL1344_RS03820;product=tRNA-Lys	578.0014943711416	101.85044490400152	1199.1856226521106	7.111334793169804
sense	NC_016810.1	tRNAscan-SE	exon	818600	818675	.	+	.	ID=exon-SL1344_RS03820-1;Parent=rna-SL1344_RS03820;anticodon=(pos:818633..818635);gbkey=tRNA;inference=COORDINATES: profile:tRNAscan-SE:2.0.12;locus_tag=SL1344_RS03820;product=tRNA-Lys	578.0014943711416	101.85044490400152	1199.1856226521106	7.111334793169804
sense	NC_016810.1	RefSeq	gene	818810	818885	.	+	.	ID=gene-SL1344_RS03825;Name=SL1344_RS03825;gbkey=Gene;gene_biotype=tRNA;locus_tag=SL1344_RS03825;old_locus_tag=SL1344_tRNA0018	411.0562617222239	16.775367395953193	1029.3293021631496	7.111334793169804
sense	NC_016810.1	tRNAscan-SE	tRNA	818810	818885	.	+	.	ID=rna-SL1344_RS03825;Parent=gene-SL1344_RS03825;anticodon=(pos:818843..818845);gbkey=tRNA;inference=COORDINATES: profile:tRNAscan-SE:2.0.12;locus_tag=SL1344_RS03825;product=tRNA-Lys	411.0562617222239	16.775367395953193	1029.3293021631496	7.111334793169804
sense	NC_016810.1	tRNAscan-SE	exon	818810	818885	.	+	.	ID=exon-SL1344_RS03825-1;Parent=rna-SL1344_RS03825;anticodon=(pos:818843..818845);gbkey=tRNA;inference=COORDINATES: profile:tRNAscan-SE:2.0.12;locus_tag=SL1344_RS03825;product=tRNA-Lys	411.0562617222239	16.775367395953193	1029.3293021631496	7.111334793169804
sense	NC_016810.1	RefSeq	gene	818915	819040	.	+	.	ID=gene-SL1344_RS24795;Name=SL1344_RS24795;gbkey=Gene;gene_biotype=ncRNA;locus_tag=SL1344_RS24795	0.0	0.0	0.0	0.0
sense	NC_016810.1	cmsearch	ncRNA	818915	819040	.	+	.	ID=rna-SL1344_RS24795;Parent=gene-SL1344_RS24795;Dbxref=RFAM:RF00391;Note=rtT sRNA%2C processed from tyrT transcript;gbkey=ncRNA;inference=COORDINATES: profile:INFERNAL:1.1.5;locus_tag=SL1344_RS24795;product=RtT sRNA	0.0	0.0	0.0	0.0
sense	NC_016810.1	cmsearch	exon	818915	819040	.	+	.	ID=exon-SL1344_RS24795-1;Parent=rna-SL1344_RS24795;Dbxref=RFAM:RF00391;Note=rtT sRNA%2C processed from tyrT transcript;gbkey=ncRNA;inference=COORDINATES: profile:INFERNAL:1.1.5;locus_tag=SL1344_RS24795;product=RtT sRNA	0.0	0.0	0.0	0.0
sense	NC_016810.1	RefSeq	gene	819070	819194	.	+	.	ID=gene-SL1344_RS24800;Name=SL1344_RS24800;gbkey=Gene;gene_biotype=ncRNA;locus_tag=SL1344_RS24800	0.0	0.0	0.0	0.0
sense	NC_016810.1	cmsearch	ncRNA	819070	819194	.	+	.	ID=rna-SL1344_RS24800;Parent=gene-SL1344_RS24800;Dbxref=RFAM:RF00391;Note=rtT sRNA%2C processed from tyrT transcript;gbkey=ncRNA;inference=COORDINATES: profile:INFERNAL:1.1.5;locus_tag=SL1344_RS24800;product=RtT sRNA	0.0	0.0	0.0	0.0
sense	NC_016810.1	cmsearch	exon	819070	819194	.	+	.	ID=exon-SL1344_RS24800-1;Parent=rna-SL1344_RS24800;Dbxref=RFAM:RF00391;Note=rtT sRNA%2C processed from tyrT transcript;gbkey=ncRNA;inference=COORDINATES: profile:INFERNAL:1.1.5;locus_tag=SL1344_RS24800;product=RtT sRNA	0.0	0.0	0.0	0.0
sense	NC_016810.1	RefSeq	gene	819489	820532	.	+	.	ID=gene-SL1344_RS03830;Name=nadA;gbkey=Gene;gene=nadA;gene_biotype=protein_coding;locus_tag=SL1344_RS03830;old_locus_tag=SL1344_0733	5.370513304261448	3.744999004869244	0.19784031198714477	0.41414670059839476
sense	NC_016810.1	Protein Homology	CDS	819489	820532	.	+	0	ID=cds-WP_000115347.1;Parent=gene-SL1344_RS03830;Dbxref=GenBank:WP_000115347.1;Name=WP_000115347.1;Ontology_term=GO:0009435,GO:0008987,GO:0051539;gbkey=CDS;gene=nadA;go_function=quinolinate synthetase A activity|0008987||IEA,4 iron%2C 4 sulfur cluster binding|0051539||IEA;go_process=NAD biosynthetic process|0009435||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:NP_459736.1;locus_tag=SL1344_RS03830;product=quinolinate synthase NadA;protein_id=WP_000115347.1;transl_table=11	5.370513304261448	3.744999004869244	0.19784031198714477	0.41414670059839476
sense	NC_016810.1	RefSeq	gene	820557	821276	.	+	.	ID=gene-SL1344_RS03835;Name=pnuC;gbkey=Gene;gene=pnuC;gene_biotype=protein_coding;locus_tag=SL1344_RS03835;old_locus_tag=SL1344_0734	8.682329841889338	7.791226190564927	0.9243539021177148	4.603930821652154
sense	NC_016810.1	Protein Homology	CDS	820557	821276	.	+	0	ID=cds-WP_000345368.1;Parent=gene-SL1344_RS03835;Dbxref=GenBank:WP_000345368.1;Name=WP_000345368.1;Ontology_term=GO:0015890,GO:0015663,GO:0016020;gbkey=CDS;gene=pnuC;go_component=membrane|0016020||IEA;go_function=nicotinamide mononucleotide transmembrane transporter activity|0015663||IEA;go_process=nicotinamide mononucleotide transport|0015890||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:NP_459737.1;locus_tag=SL1344_RS03835;product=nicotinamide riboside transporter PnuC;protein_id=WP_000345368.1;transl_table=11	8.682329841889338	7.791226190564927	0.9243539021177148	4.603930821652154
sense	NC_016810.1	RefSeq	gene	821273	822211	.	-	.	ID=gene-SL1344_RS03840;Name=zitB;gbkey=Gene;gene=zitB;gene_biotype=protein_coding;locus_tag=SL1344_RS03840;old_locus_tag=SL1344_0735	1.5442370523435471	0.0	1.2831176783830793	2.302285172655613
sense	NC_016810.1	Protein Homology	CDS	821273	822211	.	-	0	ID=cds-WP_000951251.1;Parent=gene-SL1344_RS03840;Dbxref=GenBank:WP_000951251.1;Name=WP_000951251.1;Ontology_term=GO:0006829,GO:0055085,GO:0005385,GO:0016020;gbkey=CDS;gene=zitB;go_component=membrane|0016020||IEA;go_function=zinc ion transmembrane transporter activity|0005385||IEA;go_process=zinc ion transport|0006829||IEA,transmembrane transport|0055085||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:NP_459738.1;locus_tag=SL1344_RS03840;product=CDF family zinc transporter ZitB;protein_id=WP_000951251.1;transl_table=11	1.5442370523435471	0.0	1.2831176783830793	2.302285172655613
sense	NC_016810.1	RefSeq	gene	822322	822708	.	-	.	ID=gene-SL1344_RS03845;Name=SL1344_RS03845;gbkey=Gene;gene_biotype=protein_coding;locus_tag=SL1344_RS03845;old_locus_tag=SL1344_0736	3.74686974715915	0.0	29.353981173906586	170.3780263624559
sense	NC_016810.1	Protein Homology	CDS	822322	822708	.	-	0	ID=cds-WP_000784380.1;Parent=gene-SL1344_RS03845;Dbxref=GenBank:WP_000784380.1;Name=WP_000784380.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:NP_459739.1;locus_tag=SL1344_RS03845;product=YbgS-like family protein;protein_id=WP_000784380.1;transl_table=11	3.74686974715915	0.0	29.353981173906586	170.3780263624559
sense	NC_016810.1	RefSeq	gene	823028	824080	.	+	.	ID=gene-SL1344_RS03850;Name=aroG;gbkey=Gene;gene=aroG;gene_biotype=protein_coding;locus_tag=SL1344_RS03850;old_locus_tag=SL1344_0737	33.35532479569786	29.058186258517217	1.6345780762470643	1.3686899506955494
sense	NC_016810.1	Protein Homology	CDS	823028	824080	.	+	0	ID=cds-WP_001109234.1;Parent=gene-SL1344_RS03850;Dbxref=GenBank:WP_001109234.1;Name=WP_001109234.1;gbkey=CDS;gene=aroG;inference=COORDINATES: similar to AA sequence:RefSeq:WP_001109196.1;locus_tag=SL1344_RS03850;product=3-deoxy-7-phosphoheptulonate synthase AroG;protein_id=WP_001109234.1;transl_table=11	33.35532479569786	29.058186258517217	1.6345780762470643	1.3686899506955494
sense	NC_016810.1	RefSeq	gene	824174	824719	.	-	.	ID=gene-SL1344_RS03855;Name=SL1344_RS03855;gbkey=Gene;gene_biotype=protein_coding;locus_tag=SL1344_RS03855;old_locus_tag=SL1344_0738	5.311496674544289	2.335032824345133	1.2609602302477356	0.0
sense	NC_016810.1	Protein Homology	CDS	824174	824719	.	-	0	ID=cds-WP_000970374.1;Parent=gene-SL1344_RS03855;Dbxref=GenBank:WP_000970374.1;Name=WP_000970374.1;Ontology_term=GO:0016836;gbkey=CDS;go_function=hydro-lyase activity|0016836||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:NP_459741.1;locus_tag=SL1344_RS03855;product=FumA C-terminus/TtdB family hydratase beta subunit;protein_id=WP_000970374.1;transl_table=11	5.311496674544289	2.335032824345133	1.2609602302477356	0.0
sense	NC_016810.1	RefSeq	gene	824734	825579	.	-	.	ID=gene-SL1344_RS03860;Name=SL1344_RS03860;gbkey=Gene;gene_biotype=protein_coding;locus_tag=SL1344_RS03860;old_locus_tag=SL1344_0739	1.7139936077430151	1.5070070001092704	7.527753714971855	3.8330598885170573
sense	NC_016810.1	Protein Homology	CDS	824734	825579	.	-	0	ID=cds-WP_000086829.1;Parent=gene-SL1344_RS03860;Dbxref=GenBank:WP_000086829.1;Name=WP_000086829.1;Ontology_term=GO:0016829;gbkey=CDS;go_function=lyase activity|0016829||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:NP_459742.1;locus_tag=SL1344_RS03860;product=fumarate hydratase;protein_id=WP_000086829.1;transl_table=11	1.7139936077430151	1.5070070001092704	7.527753714971855	3.8330598885170573
sense	NC_016810.1	RefSeq	gene	825709	826599	.	+	.	ID=gene-SL1344_RS03865;Name=SL1344_RS03865;gbkey=Gene;gene_biotype=protein_coding;locus_tag=SL1344_RS03865;old_locus_tag=SL1344_0740	1.0849521826790804	0.9539303569715245	1.1590644540661004	0.8087713345019155
sense	NC_016810.1	Protein Homology	CDS	825709	826599	.	+	0	ID=cds-WP_000405925.1;Parent=gene-SL1344_RS03865;Dbxref=GenBank:WP_000405925.1;Name=WP_000405925.1;Ontology_term=GO:0006355,GO:0003677,GO:0003700;gbkey=CDS;go_function=DNA binding|0003677||IEA,DNA-binding transcription factor activity|0003700||IEA;go_process=regulation of DNA-templated transcription|0006355||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_001539513.1;locus_tag=SL1344_RS03865;product=LysR family transcriptional regulator;protein_id=WP_000405925.1;transl_table=11	1.0849521826790804	0.9539303569715245	1.1590644540661004	0.8087713345019155
sense	NC_016810.1	RefSeq	gene	826600	827583	.	-	.	ID=gene-SL1344_RS03870;Name=SL1344_RS03870;gbkey=Gene;gene_biotype=protein_coding;locus_tag=SL1344_RS03870;old_locus_tag=SL1344_0741	1.4736164554375923	1.295658457411019	1.3993583042993165	0.0
sense	NC_016810.1	Protein Homology	CDS	826600	827583	.	-	0	ID=cds-WP_000282119.1;Parent=gene-SL1344_RS03870;Dbxref=GenBank:WP_000282119.1;Name=WP_000282119.1;Ontology_term=GO:0006355,GO:0003700;gbkey=CDS;go_function=DNA-binding transcription factor activity|0003700||IEA;go_process=regulation of DNA-templated transcription|0006355||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:NP_459744.1;locus_tag=SL1344_RS03870;product=LysR family transcriptional regulator;protein_id=WP_000282119.1;transl_table=11	1.4736164554375923	1.295658457411019	1.3993583042993165	0.0
sense	NC_016810.1	RefSeq	gene	827806	829074	.	+	.	ID=gene-SL1344_RS03875;Name=SL1344_RS03875;gbkey=Gene;gene_biotype=protein_coding;locus_tag=SL1344_RS03875;old_locus_tag=SL1344_0742	0.0	0.0	0.09042346804770995	0.0
sense	NC_016810.1	Protein Homology	CDS	827806	829074	.	+	0	ID=cds-WP_000074128.1;Parent=gene-SL1344_RS03875;Dbxref=GenBank:WP_000074128.1;Name=WP_000074128.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_000074132.1;locus_tag=SL1344_RS03875;product=SLC13 family permease;protein_id=WP_000074128.1;transl_table=11	0.0	0.0	0.09042346804770995	0.0
sense	NC_016810.1	RefSeq	gene	829124	829369	.	+	.	ID=gene-SL1344_RS03880;Name=SL1344_RS03880;gbkey=Gene;gene_biotype=protein_coding;locus_tag=SL1344_RS03880;old_locus_tag=SL1344_0743	0.0	0.0	0.0	0.0
sense	NC_016810.1	Protein Homology	CDS	829124	829369	.	+	0	ID=cds-WP_001089088.1;Parent=gene-SL1344_RS03880;Dbxref=GenBank:WP_001089088.1;Name=WP_001089088.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:NP_459746.1;locus_tag=SL1344_RS03880;product=oxaloacetate decarboxylase subunit gamma;protein_id=WP_001089088.1;transl_table=11	0.0	0.0	0.0	0.0
sense	NC_016810.1	RefSeq	gene	829385	831160	.	+	.	ID=gene-SL1344_RS03885;Name=oadA;gbkey=Gene;gene=oadA;gene_biotype=protein_coding;locus_tag=SL1344_RS03885;old_locus_tag=SL1344_0744	0.514069404124125	0.15952551577733268	0.0	0.0
sense	NC_016810.1	Protein Homology	CDS	829385	831160	.	+	0	ID=cds-WP_000214940.1;Parent=gene-SL1344_RS03885;Dbxref=GenBank:WP_000214940.1;Name=WP_000214940.1;Ontology_term=GO:0006814,GO:0008948,GO:0015081;gbkey=CDS;gene=oadA;go_function=oxaloacetate decarboxylase activity|0008948||IEA,sodium ion transmembrane transporter activity|0015081||IEA;go_process=sodium ion transport|0006814||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:NP_459060.1;locus_tag=SL1344_RS03885;product=sodium-extruding oxaloacetate decarboxylase subunit alpha;protein_id=WP_000214940.1;transl_table=11	0.514069404124125	0.15952551577733268	0.0	0.0
sense	NC_016810.1	RefSeq	gene	831173	832474	.	+	.	ID=gene-SL1344_RS03890;Name=SL1344_RS03890;gbkey=Gene;gene_biotype=protein_coding;locus_tag=SL1344_RS03890;old_locus_tag=SL1344_0745	0.371233638543418	0.0	0.0	0.0
sense	NC_016810.1	Protein Homology	CDS	831173	832474	.	+	0	ID=cds-WP_000444828.1-2;Parent=gene-SL1344_RS03890;Dbxref=GenBank:WP_000444828.1;Name=WP_000444828.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:NP_459059.1;locus_tag=SL1344_RS03890;product=oxalacetate decarboxylase subunit beta;protein_id=WP_000444828.1;transl_table=11	0.371233638543418	0.0	0.0	0.0
sense	NC_016810.1	RefSeq	gene	832593	833291	.	+	.	ID=gene-SL1344_RS03895;Name=SL1344_RS03895;gbkey=Gene;gene_biotype=protein_coding;locus_tag=SL1344_RS03895;old_locus_tag=SL1344_0746	0.46098826646021007	3.6478624380327402	0.0	0.0
sense	NC_016810.1	Protein Homology	CDS	832593	833291	.	+	0	ID=cds-WP_001005988.1;Parent=gene-SL1344_RS03895;Dbxref=GenBank:WP_001005988.1;Name=WP_001005988.1;Ontology_term=GO:0016310,GO:0005524,GO:0046917;gbkey=CDS;go_function=ATP binding|0005524||IEA,triphosphoribosyl-dephospho-CoA synthase activity|0046917||IEA;go_process=phosphorylation|0016310||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:NP_459748.1;locus_tag=SL1344_RS03895;product=triphosphoribosyl-dephospho-CoA synthase;protein_id=WP_001005988.1;transl_table=11	0.46098826646021007	3.6478624380327402	0.0	0.0
sense	NC_016810.1	RefSeq	gene	833671	834750	.	+	.	ID=gene-SL1344_RS03900;Name=SL1344_RS03900;gbkey=Gene;gene_biotype=protein_coding;locus_tag=SL1344_RS03900;old_locus_tag=SL1344_0747	0.5967237004734942	0.0	0.0	0.0
sense	NC_016810.1	Protein Homology	CDS	833671	834750	.	+	0	ID=cds-WP_000128327.1;Parent=gene-SL1344_RS03900;Dbxref=GenBank:WP_000128327.1;Name=WP_000128327.1;Ontology_term=GO:0042626,GO:0140359;gbkey=CDS;go_function=ATPase-coupled transmembrane transporter activity|0042626||IEA,ABC-type transporter activity|0140359||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:NP_459749.1;locus_tag=SL1344_RS03900;product=FecCD family ABC transporter permease;protein_id=WP_000128327.1;transl_table=11	0.5967237004734942	0.0	0.0	0.0
sense	NC_016810.1	RefSeq	gene	834750	835526	.	+	.	ID=gene-SL1344_RS03905;Name=SL1344_RS03905;gbkey=Gene;gene_biotype=protein_coding;locus_tag=SL1344_RS03905;old_locus_tag=SL1344_0748	0.41471145206652105	1.0938892510445668	0.295360053931902	0.927432765818799
sense	NC_016810.1	Protein Homology	CDS	834750	835526	.	+	0	ID=cds-WP_001214710.1;Parent=gene-SL1344_RS03905;Dbxref=GenBank:WP_001214710.1;Name=WP_001214710.1;Ontology_term=GO:0005524,GO:0016887,GO:0042626,GO:0140359;gbkey=CDS;go_function=ATP binding|0005524||IEA,ATP hydrolysis activity|0016887||IEA,ATPase-coupled transmembrane transporter activity|0042626||IEA,ABC-type transporter activity|0140359||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:NP_459750.1;locus_tag=SL1344_RS03905;product=ABC transporter ATP-binding protein;protein_id=WP_001214710.1;transl_table=11	0.41471145206652105	1.0938892510445668	0.295360053931902	0.927432765818799
sense	NC_016810.1	RefSeq	gene	835617	836369	.	-	.	ID=gene-SL1344_RS03910;Name=gpmA;gbkey=Gene;gene=gpmA;gene_biotype=protein_coding;locus_tag=SL1344_RS03910;old_locus_tag=SL1344_0749	84.08811667628481	96.50848812651957	43.658864067601385	63.16149680839263
sense	NC_016810.1	Protein Homology	CDS	835617	836369	.	-	0	ID=cds-WP_000301556.1;Parent=gene-SL1344_RS03910;Dbxref=GenBank:WP_000301556.1;Name=WP_000301556.1;Ontology_term=GO:0006096,GO:0004619;gbkey=CDS;gene=gpmA;go_function=phosphoglycerate mutase activity|0004619||IEA;go_process=glycolytic process|0006096||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_000301556.1;locus_tag=SL1344_RS03910;product=2%2C3-diphosphoglycerate-dependent phosphoglycerate mutase;protein_id=WP_000301556.1;transl_table=11	84.08811667628481	96.50848812651957	43.658864067601385	63.16149680839263
sense	NC_016810.1	RefSeq	gene	836593	837633	.	-	.	ID=gene-SL1344_RS03915;Name=galM;gbkey=Gene;gene=galM;gene_biotype=protein_coding;locus_tag=SL1344_RS03915;old_locus_tag=SL1344_0750	8.357571136314645	4.8988584902687515	0.33068409496410356	0.5191752586752211
sense	NC_016810.1	Protein Homology	CDS	836593	837633	.	-	0	ID=cds-WP_000931428.1;Parent=gene-SL1344_RS03915;Dbxref=GenBank:WP_000931428.1;Name=WP_000931428.1;Ontology_term=GO:0006012,GO:0004034;gbkey=CDS;gene=galM;go_function=aldose 1-epimerase activity|0004034||IEA;go_process=galactose metabolic process|0006012||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:NP_459752.1;locus_tag=SL1344_RS03915;product=galactose-1-epimerase;protein_id=WP_000931428.1;transl_table=11	8.357571136314645	4.8988584902687515	0.33068409496410356	0.5191752586752211
sense	NC_016810.1	RefSeq	gene	837627	838775	.	-	.	ID=gene-SL1344_RS03920;Name=galK;gbkey=Gene;gene=galK;gene_biotype=protein_coding;locus_tag=SL1344_RS03920;old_locus_tag=SL1344_0751	5.048002061446791	5.547989217112457	0.1498007584236866	0.47037549545770685
sense	NC_016810.1	Protein Homology	CDS	837627	838775	.	-	0	ID=cds-WP_001049367.1;Parent=gene-SL1344_RS03920;Dbxref=GenBank:WP_001049367.1;Name=WP_001049367.1;Ontology_term=GO:0006012,GO:0046835,GO:0004335,GO:0005524;gbkey=CDS;gene=galK;go_function=galactokinase activity|0004335||IEA,ATP binding|0005524||IEA;go_process=galactose metabolic process|0006012||IEA,carbohydrate phosphorylation|0046835||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_001713229.1;locus_tag=SL1344_RS03920;product=galactokinase;protein_id=WP_001049367.1;transl_table=11	5.048002061446791	5.547989217112457	0.1498007584236866	0.47037549545770685
sense	NC_016810.1	RefSeq	gene	838778	839824	.	-	.	ID=gene-SL1344_RS03925;Name=galT;gbkey=Gene;gene=galT;gene_biotype=protein_coding;locus_tag=SL1344_RS03925;old_locus_tag=SL1344_0752	0.9232974162054065	2.4353924013227175	0.328789057170613	0.0
sense	NC_016810.1	Protein Homology	CDS	838778	839824	.	-	0	ID=cds-WP_000187473.1;Parent=gene-SL1344_RS03925;Dbxref=GenBank:WP_000187473.1;Name=WP_000187473.1;Ontology_term=GO:0006012,GO:0008108,GO:0008270;gbkey=CDS;gene=galT;go_function=UDP-glucose:hexose-1-phosphate uridylyltransferase activity|0008108||IEA,zinc ion binding|0008270||IEA;go_process=galactose metabolic process|0006012||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:NP_459754.1;locus_tag=SL1344_RS03925;product=galactose-1-phosphate uridylyltransferase;protein_id=WP_000187473.1;transl_table=11	0.9232974162054065	2.4353924013227175	0.328789057170613	0.0
sense	NC_016810.1	RefSeq	gene	839835	840851	.	-	.	ID=gene-SL1344_RS03930;Name=galE;gbkey=Gene;gene=galE;gene_biotype=protein_coding;locus_tag=SL1344_RS03930;old_locus_tag=SL1344_0753	3.3268666486575342	5.014465770275094	1.8616831717964355	2.1257087287351233
sense	NC_016810.1	Protein Homology	CDS	839835	840851	.	-	0	ID=cds-WP_001265465.1;Parent=gene-SL1344_RS03930;Dbxref=GenBank:WP_001265465.1;Name=WP_001265465.1;Ontology_term=GO:0006012,GO:0003978;gbkey=CDS;gene=galE;go_function=UDP-glucose 4-epimerase activity|0003978||IEA;go_process=galactose metabolic process|0006012||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:NP_459755.1;locus_tag=SL1344_RS03930;product=UDP-glucose 4-epimerase GalE;protein_id=WP_001265465.1;transl_table=11	3.3268666486575342	5.014465770275094	1.8616831717964355	2.1257087287351233
sense	NC_016810.1	RefSeq	gene	841074	841982	.	-	.	ID=gene-SL1344_RS03935;Name=SL1344_RS03935;gbkey=Gene;gene_biotype=protein_coding;locus_tag=SL1344_RS03935;old_locus_tag=SL1344_0754	0.0	0.0	0.37870422756615163	1.189134090827074
sense	NC_016810.1	Protein Homology	CDS	841074	841982	.	-	0	ID=cds-WP_000885513.1;Parent=gene-SL1344_RS03935;Dbxref=GenBank:WP_000885513.1;Name=WP_000885513.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:NP_459756.1;locus_tag=SL1344_RS03935;product=DUF2167 domain-containing protein;protein_id=WP_000885513.1;transl_table=11	0.0	0.0	0.37870422756615163	1.189134090827074
